Instance,Terminal,Layer,X location,Y location,Voltage
FILLER_0_14_177,VPWR,li1,89.7000,51.6800,1.799997
FILLER_0_14_165,VPWR,li1,84.1800,51.6800,1.799997
FILLER_0_14_153,VPWR,li1,78.6600,51.6800,1.799998
FILLER_0_14_141,VPWR,li1,73.1400,51.6800,1.799998
FILLER_0_14_139,VPWR,li1,69.6900,51.6800,1.799998
FILLER_0_14_133,VPWR,li1,68.0800,51.6800,1.799998
FILLER_0_14_121,VPWR,li1,63.9400,51.6800,1.799998
FILLER_0_14_109,VPWR,li1,58.4200,51.6800,1.799998
FILLER_0_14_97,VPWR,li1,52.9000,51.6800,1.799998
FILLER_0_14_85,VPWR,li1,47.3800,51.6800,1.799998
FILLER_0_14_83,VPWR,li1,43.9300,51.6800,1.799998
FILLER_0_14_77,VPWR,li1,42.3200,51.6800,1.799998
FILLER_0_14_65,VPWR,li1,38.1800,51.6800,1.799998
FILLER_0_14_53,VPWR,li1,32.6600,51.6800,1.799998
FILLER_0_14_41,VPWR,li1,27.1400,51.6800,1.799998
FILLER_0_14_29,VPWR,li1,19.7800,51.6800,1.799998
FILLER_0_14_24,VPWR,li1,17.4800,51.6800,1.799998
FILLER_0_14_6,VPWR,li1,9.6600,51.6800,1.799998
FILLER_0_13_241,VPWR,li1,116.6100,46.2400,1.799997
FILLER_0_13_237,VPWR,li1,115.4600,46.2400,1.799997
FILLER_0_13_225,VPWR,li1,111.7800,46.2400,1.799997
FILLER_0_13_223,VPWR,li1,108.3300,46.2400,1.799997
FILLER_0_13_217,VPWR,li1,106.7200,46.2400,1.799997
FILLER_0_13_205,VPWR,li1,102.5800,46.2400,1.799997
FILLER_0_13_193,VPWR,li1,97.0600,46.2400,1.799997
FILLER_0_13_181,VPWR,li1,91.5400,46.2400,1.799997
FILLER_0_13_169,VPWR,li1,86.0200,46.2400,1.799997
FILLER_0_13_167,VPWR,li1,82.5700,46.2400,1.799997
FILLER_0_13_161,VPWR,li1,80.9600,46.2400,1.799997
FILLER_0_13_149,VPWR,li1,76.8200,46.2400,1.799997
FILLER_0_13_137,VPWR,li1,71.3000,46.2400,1.799998
FILLER_0_13_125,VPWR,li1,65.7800,46.2400,1.799998
FILLER_0_13_113,VPWR,li1,60.2600,46.2400,1.799998
FILLER_0_13_111,VPWR,li1,56.8100,46.2400,1.799998
FILLER_0_13_105,VPWR,li1,55.2000,46.2400,1.799998
FILLER_0_13_93,VPWR,li1,51.0600,46.2400,1.799998
FILLER_0_13_81,VPWR,li1,45.5400,46.2400,1.799998
FILLER_0_13_69,VPWR,li1,40.0200,46.2400,1.799998
FILLER_0_13_57,VPWR,li1,34.5000,46.2400,1.799999
FILLER_0_13_55,VPWR,li1,31.0500,46.2400,1.799999
FILLER_0_13_47,VPWR,li1,28.9800,46.2400,1.799999
FILLER_0_13_35,VPWR,li1,24.3800,46.2400,1.799999
FILLER_0_13_30,VPWR,li1,19.7800,46.2400,1.799999
FILLER_0_13_15,VPWR,li1,13.1100,46.2400,1.799999
FILLER_0_13_3,VPWR,li1,9.6600,46.2400,1.799998
FILLER_0_12_236,VPWR,li1,114.7700,46.2400,1.799997
FILLER_0_12_224,VPWR,li1,111.3200,46.2400,1.799997
FILLER_0_12_212,VPWR,li1,105.8000,46.2400,1.799997
FILLER_0_12_200,VPWR,li1,100.2800,46.2400,1.799997
FILLER_0_12_195,VPWR,li1,95.4500,46.2400,1.799997
FILLER_0_12_189,VPWR,li1,93.8400,46.2400,1.799997
FILLER_0_12_177,VPWR,li1,89.7000,46.2400,1.799997
FILLER_0_12_165,VPWR,li1,84.1800,46.2400,1.799997
FILLER_0_12_153,VPWR,li1,78.6600,46.2400,1.799997
FILLER_0_12_141,VPWR,li1,73.1400,46.2400,1.799998
FILLER_0_12_139,VPWR,li1,69.6900,46.2400,1.799998
FILLER_0_12_133,VPWR,li1,68.0800,46.2400,1.799998
FILLER_0_12_121,VPWR,li1,63.9400,46.2400,1.799998
FILLER_0_12_109,VPWR,li1,58.4200,46.2400,1.799998
FILLER_0_12_97,VPWR,li1,52.9000,46.2400,1.799998
FILLER_0_12_85,VPWR,li1,47.3800,46.2400,1.799998
FILLER_0_12_83,VPWR,li1,43.9300,46.2400,1.799998
FILLER_0_12_79,VPWR,li1,42.7800,46.2400,1.799998
FILLER_0_12_67,VPWR,li1,39.1000,46.2400,1.799998
FILLER_0_12_36,VPWR,li1,24.8400,46.2400,1.799999
FILLER_0_12_26,VPWR,li1,17.9400,46.2400,1.799999
FILLER_0_12_18,VPWR,li1,15.6400,46.2400,1.799999
FILLER_0_12_6,VPWR,li1,11.0400,46.2400,1.799998
FILLER_0_11_237,VPWR,li1,115.0000,40.8000,1.799993
FILLER_0_11_225,VPWR,li1,111.7800,40.8000,1.799993
FILLER_0_11_223,VPWR,li1,108.3300,40.8000,1.799993
FILLER_0_11_217,VPWR,li1,106.7200,40.8000,1.799993
FILLER_0_11_205,VPWR,li1,102.5800,40.8000,1.799993
FILLER_0_11_193,VPWR,li1,97.0600,40.8000,1.799993
FILLER_0_11_181,VPWR,li1,91.5400,40.8000,1.799994
FILLER_0_11_169,VPWR,li1,86.0200,40.8000,1.799994
FILLER_0_11_167,VPWR,li1,82.5700,40.8000,1.799994
FILLER_0_11_161,VPWR,li1,80.9600,40.8000,1.799994
FILLER_0_11_149,VPWR,li1,76.8200,40.8000,1.799994
FILLER_0_11_137,VPWR,li1,71.3000,40.8000,1.799995
FILLER_0_11_125,VPWR,li1,65.7800,40.8000,1.799995
FILLER_0_11_113,VPWR,li1,60.2600,40.8000,1.799995
FILLER_0_11_109,VPWR,li1,56.3500,40.8000,1.799996
FILLER_0_11_97,VPWR,li1,52.9000,40.8000,1.799996
FILLER_0_11_85,VPWR,li1,47.3800,40.8000,1.799996
FILLER_0_11_73,VPWR,li1,41.8600,40.8000,1.799997
FILLER_0_11_64,VPWR,li1,35.4200,40.8000,1.799997
FILLER_0_11_57,VPWR,li1,32.2000,40.8000,1.799998
FILLER_0_11_48,VPWR,li1,29.4400,40.8000,1.799998
FILLER_0_11_36,VPWR,li1,24.8400,40.8000,1.799998
FILLER_0_11_30,VPWR,li1,19.5500,40.8000,1.799998
FILLER_0_11_18,VPWR,li1,16.5600,40.8000,1.799998
FILLER_0_11_6,VPWR,li1,11.0400,40.8000,1.799998
FILLER_0_10_233,VPWR,li1,114.0800,40.8000,1.799993
FILLER_0_10_221,VPWR,li1,109.9400,40.8000,1.799993
FILLER_0_10_209,VPWR,li1,104.4200,40.8000,1.799993
FILLER_0_10_197,VPWR,li1,98.9000,40.8000,1.799993
FILLER_0_10_194,VPWR,li1,95.2200,40.8000,1.799994
FILLER_0_10_186,VPWR,li1,92.9200,40.8000,1.799994
FILLER_0_10_174,VPWR,li1,85.7900,40.8000,1.799994
FILLER_0_10_168,VPWR,li1,84.1800,40.8000,1.799994
FILLER_0_10_161,VPWR,li1,80.2700,40.8000,1.799994
FILLER_0_10_153,VPWR,li1,77.7400,40.8000,1.799994
FILLER_0_10_141,VPWR,li1,73.1400,40.8000,1.799994
FILLER_0_10_139,VPWR,li1,69.6900,40.8000,1.799995
FILLER_0_10_133,VPWR,li1,68.0800,40.8000,1.799995
FILLER_0_10_121,VPWR,li1,63.9400,40.8000,1.799995
FILLER_0_10_109,VPWR,li1,58.4200,40.8000,1.799996
FILLER_0_10_97,VPWR,li1,52.9000,40.8000,1.799996
FILLER_0_10_85,VPWR,li1,47.3800,40.8000,1.799996
FILLER_0_10_81,VPWR,li1,43.4700,40.8000,1.799997
FILLER_0_10_69,VPWR,li1,40.0200,40.8000,1.799997
FILLER_0_10_57,VPWR,li1,34.5000,40.8000,1.799997
FILLER_0_10_45,VPWR,li1,28.9800,40.8000,1.799998
FILLER_0_10_33,VPWR,li1,23.4600,40.8000,1.799998
FILLER_0_10_25,VPWR,li1,17.7100,40.8000,1.799998
FILLER_0_10_12,VPWR,li1,11.2700,40.8000,1.799998
FILLER_0_10_6,VPWR,li1,9.6600,40.8000,1.799998
FILLER_0_9_237,VPWR,li1,115.0000,35.3600,1.799982
FILLER_0_9_225,VPWR,li1,111.7800,35.3600,1.799982
FILLER_0_9_221,VPWR,li1,107.8700,35.3600,1.799983
FILLER_0_9_209,VPWR,li1,104.4200,35.3600,1.799983
FILLER_0_9_197,VPWR,li1,98.9000,35.3600,1.799983
FILLER_0_9_185,VPWR,li1,93.3800,35.3600,1.799983
FILLER_0_9_169,VPWR,li1,83.4900,35.3600,1.799984
FILLER_0_9_161,VPWR,li1,80.0400,35.3600,1.799984
FILLER_0_9_149,VPWR,li1,76.8200,35.3600,1.799985
FILLER_0_9_137,VPWR,li1,71.3000,35.3600,1.799986
FILLER_0_9_125,VPWR,li1,65.7800,35.3600,1.799986
FILLER_0_9_113,VPWR,li1,60.2600,35.3600,1.799987
FILLER_0_9_110,VPWR,li1,56.5800,35.3600,1.799987
FILLER_0_9_102,VPWR,li1,54.2800,35.3600,1.799988
FILLER_0_9_90,VPWR,li1,49.6800,35.3600,1.799988
FILLER_0_9_78,VPWR,li1,44.1600,35.3600,1.799989
FILLER_0_9_61,VPWR,li1,33.8100,35.3600,1.799991
FILLER_0_9_57,VPWR,li1,32.6600,35.3600,1.799992
FILLER_0_9_55,VPWR,li1,31.0500,35.3600,1.799992
FILLER_0_9_47,VPWR,li1,28.9800,35.3600,1.799993
FILLER_0_9_35,VPWR,li1,24.3800,35.3600,1.799995
FILLER_0_9_23,VPWR,li1,18.8600,35.3600,1.799996
FILLER_0_9_18,VPWR,li1,14.2600,35.3600,1.799996
FILLER_0_9_6,VPWR,li1,11.0400,35.3600,1.799996
FILLER_0_8_240,VPWR,li1,116.3800,35.3600,1.799982
FILLER_0_8_232,VPWR,li1,114.0800,35.3600,1.799982
FILLER_0_8_215,VPWR,li1,104.6500,35.3600,1.799983
FILLER_0_8_209,VPWR,li1,103.0400,35.3600,1.799983
FILLER_0_8_197,VPWR,li1,98.9000,35.3600,1.799983
FILLER_0_8_194,VPWR,li1,95.2200,35.3600,1.799983
FILLER_0_8_182,VPWR,li1,92.0000,35.3600,1.799983
FILLER_0_8_165,VPWR,li1,82.3400,35.3600,1.799984
FILLER_0_8_153,VPWR,li1,78.6600,35.3600,1.799984
FILLER_0_8_141,VPWR,li1,73.1400,35.3600,1.799985
FILLER_0_8_139,VPWR,li1,69.6900,35.3600,1.799986
FILLER_0_8_133,VPWR,li1,68.0800,35.3600,1.799986
FILLER_0_8_121,VPWR,li1,63.9400,35.3600,1.799986
FILLER_0_8_109,VPWR,li1,58.4200,35.3600,1.799987
FILLER_0_8_97,VPWR,li1,52.9000,35.3600,1.799988
FILLER_0_8_85,VPWR,li1,47.3800,35.3600,1.799989
FILLER_0_8_83,VPWR,li1,43.9300,35.3600,1.799989
FILLER_0_8_77,VPWR,li1,42.3200,35.3600,1.799989
FILLER_0_8_65,VPWR,li1,38.1800,35.3600,1.799990
FILLER_0_8_53,VPWR,li1,32.6600,35.3600,1.799992
FILLER_0_8_41,VPWR,li1,27.1400,35.3600,1.799994
FILLER_0_8_29,VPWR,li1,21.6200,35.3600,1.799996
FILLER_0_8_27,VPWR,li1,18.1700,35.3600,1.799996
FILLER_0_8_23,VPWR,li1,17.0200,35.3600,1.799996
FILLER_0_8_19,VPWR,li1,14.4900,35.3600,1.799996
FILLER_0_8_15,VPWR,li1,13.3400,35.3600,1.799996
FILLER_0_8_3,VPWR,li1,9.6600,35.3600,1.799996
FILLER_0_7_237,VPWR,li1,115.0000,29.9200,1.799987
FILLER_0_7_221,VPWR,li1,107.8700,29.9200,1.799987
FILLER_0_7_211,VPWR,li1,102.8100,29.9200,1.799988
FILLER_0_7_205,VPWR,li1,101.2000,29.9200,1.799988
FILLER_0_7_193,VPWR,li1,97.0600,29.9200,1.799988
FILLER_0_7_181,VPWR,li1,91.5400,29.9200,1.799989
FILLER_0_7_169,VPWR,li1,86.0200,29.9200,1.799990
FILLER_0_7_167,VPWR,li1,82.5700,29.9200,1.799990
FILLER_0_7_161,VPWR,li1,80.9600,29.9200,1.799990
FILLER_0_7_149,VPWR,li1,76.8200,29.9200,1.799991
FILLER_0_7_137,VPWR,li1,71.3000,29.9200,1.799992
FILLER_0_7_125,VPWR,li1,65.7800,29.9200,1.799992
FILLER_0_7_113,VPWR,li1,60.2600,29.9200,1.799993
FILLER_0_7_111,VPWR,li1,56.8100,29.9200,1.799994
FILLER_0_7_105,VPWR,li1,55.2000,29.9200,1.799994
FILLER_0_7_93,VPWR,li1,51.0600,29.9200,1.799994
FILLER_0_7_81,VPWR,li1,45.5400,29.9200,1.799995
FILLER_0_7_69,VPWR,li1,40.0200,29.9200,1.799996
FILLER_0_7_57,VPWR,li1,34.5000,29.9200,1.799997
FILLER_0_7_55,VPWR,li1,31.0500,29.9200,1.799997
FILLER_0_7_51,VPWR,li1,29.9000,29.9200,1.799997
FILLER_0_7_39,VPWR,li1,26.2200,29.9200,1.799998
FILLER_0_7_27,VPWR,li1,20.7000,29.9200,1.799999
FILLER_0_7_15,VPWR,li1,15.1800,29.9200,1.799998
FILLER_0_7_3,VPWR,li1,9.6600,29.9200,1.799998
FILLER_0_6_233,VPWR,li1,114.0800,29.9200,1.799987
FILLER_0_6_213,VPWR,li1,103.7300,29.9200,1.799987
FILLER_0_6_209,VPWR,li1,102.5800,29.9200,1.799988
FILLER_0_6_197,VPWR,li1,98.9000,29.9200,1.799988
FILLER_0_6_190,VPWR,li1,94.3000,29.9200,1.799989
FILLER_0_6_178,VPWR,li1,90.1600,29.9200,1.799989
FILLER_0_6_166,VPWR,li1,84.6400,29.9200,1.799990
FILLER_0_6_161,VPWR,li1,80.0400,29.9200,1.799990
FILLER_0_6_153,VPWR,li1,77.7400,29.9200,1.799991
FILLER_0_6_141,VPWR,li1,73.1400,29.9200,1.799991
FILLER_0_6_139,VPWR,li1,69.6900,29.9200,1.799992
FILLER_0_6_133,VPWR,li1,68.0800,29.9200,1.799992
FILLER_0_6_121,VPWR,li1,63.9400,29.9200,1.799993
FILLER_0_6_109,VPWR,li1,58.4200,29.9200,1.799993
FILLER_0_6_97,VPWR,li1,52.9000,29.9200,1.799994
FILLER_0_6_85,VPWR,li1,47.3800,29.9200,1.799995
FILLER_0_6_83,VPWR,li1,43.9300,29.9200,1.799996
FILLER_0_6_77,VPWR,li1,42.3200,29.9200,1.799996
FILLER_0_6_65,VPWR,li1,38.1800,29.9200,1.799996
FILLER_0_6_53,VPWR,li1,32.6600,29.9200,1.799997
FILLER_0_6_41,VPWR,li1,27.1400,29.9200,1.799998
FILLER_0_6_29,VPWR,li1,21.6200,29.9200,1.799999
FILLER_0_6_26,VPWR,li1,17.9400,29.9200,1.799998
FILLER_0_6_18,VPWR,li1,15.6400,29.9200,1.799998
FILLER_0_6_6,VPWR,li1,11.0400,29.9200,1.799998
FILLER_0_5_233,VPWR,li1,114.0800,24.4800,1.799991
FILLER_0_5_217,VPWR,li1,105.5700,24.4800,1.799991
FILLER_0_5_205,VPWR,li1,102.5800,24.4800,1.799991
FILLER_0_5_193,VPWR,li1,97.0600,24.4800,1.799992
FILLER_0_5_181,VPWR,li1,91.5400,24.4800,1.799992
FILLER_0_5_169,VPWR,li1,86.0200,24.4800,1.799992
FILLER_0_5_167,VPWR,li1,82.5700,24.4800,1.799993
FILLER_0_5_161,VPWR,li1,80.9600,24.4800,1.799993
FILLER_0_5_149,VPWR,li1,76.8200,24.4800,1.799993
FILLER_0_5_137,VPWR,li1,71.3000,24.4800,1.799994
FILLER_0_5_125,VPWR,li1,65.7800,24.4800,1.799994
FILLER_0_5_113,VPWR,li1,60.2600,24.4800,1.799995
FILLER_0_5_111,VPWR,li1,56.8100,24.4800,1.799995
FILLER_0_5_105,VPWR,li1,55.2000,24.4800,1.799995
FILLER_0_5_93,VPWR,li1,51.0600,24.4800,1.799996
FILLER_0_5_81,VPWR,li1,45.5400,24.4800,1.799996
FILLER_0_5_69,VPWR,li1,40.0200,24.4800,1.799997
FILLER_0_5_57,VPWR,li1,34.5000,24.4800,1.799997
FILLER_0_5_55,VPWR,li1,31.0500,24.4800,1.799998
FILLER_0_5_51,VPWR,li1,29.9000,24.4800,1.799998
FILLER_0_5_39,VPWR,li1,26.2200,24.4800,1.799998
FILLER_0_5_27,VPWR,li1,20.7000,24.4800,1.799999
FILLER_0_5_15,VPWR,li1,15.1800,24.4800,1.799999
FILLER_0_5_3,VPWR,li1,9.6600,24.4800,1.799999
FILLER_0_4_237,VPWR,li1,115.0000,24.4800,1.799991
FILLER_0_4_225,VPWR,li1,111.7800,24.4800,1.799991
FILLER_0_4_221,VPWR,li1,107.4100,24.4800,1.799991
FILLER_0_4_209,VPWR,li1,104.4200,24.4800,1.799991
FILLER_0_4_197,VPWR,li1,98.9000,24.4800,1.799992
FILLER_0_4_188,VPWR,li1,93.8400,24.4800,1.799992
FILLER_0_4_176,VPWR,li1,89.2400,24.4800,1.799992
FILLER_0_4_164,VPWR,li1,83.7200,24.4800,1.799993
FILLER_0_4_149,VPWR,li1,74.5200,24.4800,1.799993
FILLER_0_4_141,VPWR,li1,72.2200,24.4800,1.799993
FILLER_0_4_139,VPWR,li1,69.6900,24.4800,1.799994
FILLER_0_4_133,VPWR,li1,68.0800,24.4800,1.799994
FILLER_0_4_121,VPWR,li1,63.9400,24.4800,1.799994
FILLER_0_4_109,VPWR,li1,58.4200,24.4800,1.799995
FILLER_0_4_97,VPWR,li1,52.9000,24.4800,1.799995
FILLER_0_4_85,VPWR,li1,47.3800,24.4800,1.799996
FILLER_0_4_83,VPWR,li1,43.9300,24.4800,1.799996
FILLER_0_4_75,VPWR,li1,41.8600,24.4800,1.799997
FILLER_0_4_71,VPWR,li1,38.4100,24.4800,1.799997
FILLER_0_4_65,VPWR,li1,36.8000,24.4800,1.799997
FILLER_0_4_53,VPWR,li1,32.6600,24.4800,1.799998
FILLER_0_4_41,VPWR,li1,27.1400,24.4800,1.799998
FILLER_0_4_29,VPWR,li1,21.6200,24.4800,1.799999
FILLER_0_4_27,VPWR,li1,18.1700,24.4800,1.799999
FILLER_0_4_15,VPWR,li1,15.1800,24.4800,1.799999
FILLER_0_4_3,VPWR,li1,9.6600,24.4800,1.799999
FILLER_0_3_241,VPWR,li1,116.6100,19.0400,1.799991
FILLER_0_3_237,VPWR,li1,115.4600,19.0400,1.799991
FILLER_0_3_225,VPWR,li1,111.7800,19.0400,1.799991
FILLER_0_3_223,VPWR,li1,108.3300,19.0400,1.799991
FILLER_0_3_217,VPWR,li1,106.7200,19.0400,1.799991
FILLER_0_3_205,VPWR,li1,102.5800,19.0400,1.799992
FILLER_0_3_193,VPWR,li1,97.0600,19.0400,1.799992
FILLER_0_3_181,VPWR,li1,91.5400,19.0400,1.799992
FILLER_0_3_169,VPWR,li1,86.0200,19.0400,1.799992
FILLER_0_3_167,VPWR,li1,82.5700,19.0400,1.799992
FILLER_0_3_161,VPWR,li1,80.9600,19.0400,1.799992
FILLER_0_3_149,VPWR,li1,76.8200,19.0400,1.799992
FILLER_0_3_137,VPWR,li1,71.3000,19.0400,1.799992
FILLER_0_3_125,VPWR,li1,65.7800,19.0400,1.799992
FILLER_0_3_113,VPWR,li1,60.2600,19.0400,1.799993
FILLER_0_3_109,VPWR,li1,56.3500,19.0400,1.799993
FILLER_0_3_101,VPWR,li1,53.8200,19.0400,1.799993
FILLER_0_3_89,VPWR,li1,49.2200,19.0400,1.799993
FILLER_0_3_83,VPWR,li1,44.3900,19.0400,1.799994
FILLER_0_3_65,VPWR,li1,35.8800,19.0400,1.799995
FILLER_0_3_57,VPWR,li1,33.5800,19.0400,1.799995
FILLER_0_3_55,VPWR,li1,31.0500,19.0400,1.799996
FILLER_0_3_51,VPWR,li1,29.9000,19.0400,1.799996
FILLER_0_3_39,VPWR,li1,26.2200,19.0400,1.799997
FILLER_0_3_27,VPWR,li1,20.7000,19.0400,1.799998
FILLER_0_3_15,VPWR,li1,15.1800,19.0400,1.799998
FILLER_0_3_3,VPWR,li1,9.6600,19.0400,1.799998
FILLER_0_2_233,VPWR,li1,114.0800,19.0400,1.799991
FILLER_0_2_221,VPWR,li1,109.9400,19.0400,1.799991
FILLER_0_2_209,VPWR,li1,104.4200,19.0400,1.799992
FILLER_0_2_197,VPWR,li1,98.9000,19.0400,1.799992
FILLER_0_2_193,VPWR,li1,94.9900,19.0400,1.799992
FILLER_0_2_185,VPWR,li1,92.4600,19.0400,1.799992
FILLER_0_2_173,VPWR,li1,87.8600,19.0400,1.799992
FILLER_0_2_161,VPWR,li1,82.3400,19.0400,1.799992
FILLER_0_2_136,VPWR,li1,69.0000,19.0400,1.799992
FILLER_0_2_124,VPWR,li1,65.3200,19.0400,1.799992
FILLER_0_2_112,VPWR,li1,59.8000,19.0400,1.799993
FILLER_0_2_100,VPWR,li1,54.2800,19.0400,1.799993
FILLER_0_2_59,VPWR,li1,32.8900,19.0400,1.799995
FILLER_0_2_53,VPWR,li1,31.2800,19.0400,1.799996
FILLER_0_2_41,VPWR,li1,27.1400,19.0400,1.799997
FILLER_0_2_29,VPWR,li1,21.6200,19.0400,1.799998
FILLER_0_2_27,VPWR,li1,18.1700,19.0400,1.799998
FILLER_0_2_15,VPWR,li1,15.1800,19.0400,1.799998
FILLER_0_2_3,VPWR,li1,9.6600,19.0400,1.799998
FILLER_0_1_241,VPWR,li1,116.6100,13.6000,1.799993
FILLER_0_1_237,VPWR,li1,115.4600,13.6000,1.799993
FILLER_0_1_225,VPWR,li1,111.7800,13.6000,1.799993
FILLER_0_1_223,VPWR,li1,108.3300,13.6000,1.799993
FILLER_0_1_217,VPWR,li1,106.7200,13.6000,1.799993
FILLER_0_1_205,VPWR,li1,102.5800,13.6000,1.799993
FILLER_0_1_193,VPWR,li1,97.0600,13.6000,1.799993
FILLER_0_1_181,VPWR,li1,91.5400,13.6000,1.799993
FILLER_0_1_169,VPWR,li1,86.0200,13.6000,1.799993
FILLER_0_1_167,VPWR,li1,82.5700,13.6000,1.799993
FILLER_0_1_161,VPWR,li1,80.9600,13.6000,1.799993
FILLER_0_1_149,VPWR,li1,76.8200,13.6000,1.799993
FILLER_0_1_137,VPWR,li1,71.3000,13.6000,1.799993
FILLER_0_1_125,VPWR,li1,65.7800,13.6000,1.799993
FILLER_0_1_113,VPWR,li1,60.2600,13.6000,1.799993
FILLER_0_1_111,VPWR,li1,56.8100,13.6000,1.799993
FILLER_0_1_103,VPWR,li1,54.7400,13.6000,1.799994
FILLER_0_1_91,VPWR,li1,50.1400,13.6000,1.799994
FILLER_0_1_84,VPWR,li1,44.6200,13.6000,1.799995
FILLER_0_1_72,VPWR,li1,41.4000,13.6000,1.799995
FILLER_0_1_65,VPWR,li1,35.6500,13.6000,1.799996
FILLER_0_1_57,VPWR,li1,33.5800,13.6000,1.799996
FILLER_0_1_55,VPWR,li1,31.0500,13.6000,1.799997
FILLER_0_1_51,VPWR,li1,29.9000,13.6000,1.799997
FILLER_0_1_39,VPWR,li1,26.2200,13.6000,1.799997
FILLER_0_1_27,VPWR,li1,20.7000,13.6000,1.799998
FILLER_0_1_15,VPWR,li1,15.1800,13.6000,1.799998
FILLER_0_1_3,VPWR,li1,9.6600,13.6000,1.799998
FILLER_0_0_241,VPWR,li1,116.6100,13.6000,1.799993
FILLER_0_0_237,VPWR,li1,115.4600,13.6000,1.799993
FILLER_0_0_225,VPWR,li1,111.7800,13.6000,1.799993
FILLER_0_0_221,VPWR,li1,107.8700,13.6000,1.799993
FILLER_0_0_209,VPWR,li1,104.4200,13.6000,1.799993
FILLER_0_0_197,VPWR,li1,98.9000,13.6000,1.799993
FILLER_0_0_193,VPWR,li1,94.9900,13.6000,1.799993
FILLER_0_0_181,VPWR,li1,91.5400,13.6000,1.799993
FILLER_0_0_169,VPWR,li1,86.0200,13.6000,1.799993
FILLER_0_0_160,VPWR,li1,80.9600,13.6000,1.799993
FILLER_0_0_153,VPWR,li1,76.8200,13.6000,1.799993
FILLER_0_0_146,VPWR,li1,73.6000,13.6000,1.799993
FILLER_0_0_141,VPWR,li1,70.8400,13.6000,1.799993
FILLER_0_0_139,VPWR,li1,69.6900,13.6000,1.799993
FILLER_0_0_132,VPWR,li1,67.1600,13.6000,1.799993
FILLER_0_0_127,VPWR,li1,64.4000,13.6000,1.799993
FILLER_0_0_119,VPWR,li1,62.1000,13.6000,1.799993
FILLER_0_0_113,VPWR,li1,57.9600,13.6000,1.799993
FILLER_0_0_111,VPWR,li1,56.8100,13.6000,1.799993
FILLER_0_0_104,VPWR,li1,54.2800,13.6000,1.799994
FILLER_0_0_97,VPWR,li1,51.0600,13.6000,1.799994
FILLER_0_0_90,VPWR,li1,47.8400,13.6000,1.799994
FILLER_0_0_85,VPWR,li1,45.0800,13.6000,1.799995
FILLER_0_0_83,VPWR,li1,43.9300,13.6000,1.799995
FILLER_0_0_76,VPWR,li1,41.4000,13.6000,1.799995
FILLER_0_0_69,VPWR,li1,38.1800,13.6000,1.799996
FILLER_0_0_62,VPWR,li1,34.9600,13.6000,1.799996
FILLER_0_0_57,VPWR,li1,32.2000,13.6000,1.799996
FILLER_0_0_53,VPWR,li1,30.5900,13.6000,1.799997
FILLER_0_0_41,VPWR,li1,27.1400,13.6000,1.799997
FILLER_0_0_29,VPWR,li1,21.6200,13.6000,1.799998
FILLER_0_0_27,VPWR,li1,18.1700,13.6000,1.799998
FILLER_0_0_15,VPWR,li1,15.1800,13.6000,1.799998
FILLER_0_0_3,VPWR,li1,9.6600,13.6000,1.799998
output65,VPWR,li1,59.3400,13.6000,1.799993
input64,VPWR,li1,116.1500,46.2400,1.799997
input63,VPWR,li1,116.1500,51.6800,1.799997
input62,VPWR,li1,84.8700,95.2000,1.799992
input61,VPWR,li1,81.6500,95.2000,1.799993
input60,VPWR,li1,75.2100,95.2000,1.799993
input59,VPWR,li1,68.7700,95.2000,1.799993
input58,VPWR,li1,116.1500,62.5600,1.799999
input57,VPWR,li1,7.5900,68.0000,1.799997
input56,VPWR,li1,7.5900,84.3200,1.799998
input55,VPWR,li1,116.1500,68.0000,1.799988
input54,VPWR,li1,7.5900,73.4400,1.799998
input53,VPWR,li1,7.5900,78.8800,1.799998
input52,VPWR,li1,7.5900,51.6800,1.799998
input51,VPWR,li1,7.5900,57.1200,1.800000
input50,VPWR,li1,7.5900,40.8000,1.799998
input49,VPWR,li1,7.5900,40.8000,1.799998
input48,VPWR,li1,43.0100,13.6000,1.799995
input47,VPWR,li1,39.7900,13.6000,1.799995
input46,VPWR,li1,49.4500,13.6000,1.799994
input45,VPWR,li1,46.2300,13.6000,1.799995
input44,VPWR,li1,116.1500,57.1200,1.799999
input43,VPWR,li1,59.1100,95.2000,1.799994
input42,VPWR,li1,55.8900,95.2000,1.799994
input41,VPWR,li1,49.4500,95.2000,1.799995
input40,VPWR,li1,7.5900,62.5600,1.800000
input39,VPWR,li1,116.1500,29.9200,1.799987
input38,VPWR,li1,116.1500,35.3600,1.799982
input37,VPWR,li1,116.1500,24.4800,1.799991
input36,VPWR,li1,116.1500,40.8000,1.799993
input35,VPWR,li1,68.7700,13.6000,1.799993
input34,VPWR,li1,71.9900,13.6000,1.799993
input33,VPWR,li1,116.1500,57.1200,1.799999
input32,VPWR,li1,116.1500,51.6800,1.799997
input31,VPWR,li1,78.4300,13.6000,1.799993
input30,VPWR,li1,78.4300,95.2000,1.799993
input29,VPWR,li1,88.0900,95.2000,1.799992
input28,VPWR,li1,71.9900,95.2000,1.799993
input27,VPWR,li1,65.5500,95.2000,1.799993
input26,VPWR,li1,116.1500,68.0000,1.799988
input25,VPWR,li1,7.5900,68.0000,1.799997
input24,VPWR,li1,7.5900,78.8800,1.799998
input23,VPWR,li1,116.1500,73.4400,1.799992
input22,VPWR,li1,7.5900,84.3200,1.799998
