Instance,Terminal,Layer,X location,Y location,Voltage
FILLER_0_22_85,VGND,li1,47.3800,70.7200,0.000005
FILLER_0_22_83,VGND,li1,43.9300,70.7200,0.000005
FILLER_0_22_77,VGND,li1,42.3200,70.7200,0.000005
FILLER_0_22_65,VGND,li1,38.1800,70.7200,0.000004
FILLER_0_22_53,VGND,li1,32.6600,70.7200,0.000003
FILLER_0_22_41,VGND,li1,27.1400,70.7200,0.000003
FILLER_0_22_29,VGND,li1,21.6200,70.7200,0.000003
FILLER_0_22_18,VGND,li1,14.0300,70.7200,0.000003
FILLER_0_22_6,VGND,li1,11.0400,70.7200,0.000003
FILLER_0_21_238,VGND,li1,115.2300,70.7200,0.000013
FILLER_0_21_205,VGND,li1,100.7400,70.7200,0.000012
FILLER_0_21_193,VGND,li1,97.0600,70.7200,0.000012
FILLER_0_21_181,VGND,li1,91.5400,70.7200,0.000011
FILLER_0_21_169,VGND,li1,86.0200,70.7200,0.000010
FILLER_0_21_167,VGND,li1,82.5700,70.7200,0.000010
FILLER_0_21_161,VGND,li1,80.9600,70.7200,0.000010
FILLER_0_21_149,VGND,li1,76.8200,70.7200,0.000009
FILLER_0_21_137,VGND,li1,71.3000,70.7200,0.000008
FILLER_0_21_125,VGND,li1,65.7800,70.7200,0.000008
FILLER_0_21_113,VGND,li1,60.2600,70.7200,0.000007
FILLER_0_21_111,VGND,li1,56.8100,70.7200,0.000006
FILLER_0_21_105,VGND,li1,55.2000,70.7200,0.000006
FILLER_0_21_93,VGND,li1,51.0600,70.7200,0.000006
FILLER_0_21_81,VGND,li1,45.5400,70.7200,0.000005
FILLER_0_21_69,VGND,li1,40.0200,70.7200,0.000005
FILLER_0_21_57,VGND,li1,34.5000,70.7200,0.000004
FILLER_0_21_52,VGND,li1,29.6700,70.7200,0.000003
FILLER_0_21_46,VGND,li1,28.0600,70.7200,0.000003
FILLER_0_21_34,VGND,li1,23.9200,70.7200,0.000002
FILLER_0_21_14,VGND,li1,12.4200,70.7200,0.000003
FILLER_0_21_6,VGND,li1,10.1200,70.7200,0.000003
FILLER_0_20_231,VGND,li1,113.6200,65.2800,0.000004
FILLER_0_20_217,VGND,li1,106.0300,65.2800,0.000004
FILLER_0_20_209,VGND,li1,103.5000,65.2800,0.000004
FILLER_0_20_197,VGND,li1,98.9000,65.2800,0.000004
FILLER_0_20_195,VGND,li1,95.4500,65.2800,0.000003
FILLER_0_20_189,VGND,li1,93.8400,65.2800,0.000003
FILLER_0_20_177,VGND,li1,89.7000,65.2800,0.000003
FILLER_0_20_165,VGND,li1,84.1800,65.2800,0.000003
FILLER_0_20_153,VGND,li1,78.6600,65.2800,0.000003
FILLER_0_20_141,VGND,li1,73.1400,65.2800,0.000003
FILLER_0_20_139,VGND,li1,69.6900,65.2800,0.000003
FILLER_0_20_133,VGND,li1,68.0800,65.2800,0.000003
FILLER_0_20_121,VGND,li1,63.9400,65.2800,0.000002
FILLER_0_20_109,VGND,li1,58.4200,65.2800,0.000002
FILLER_0_20_97,VGND,li1,52.9000,65.2800,0.000002
FILLER_0_20_85,VGND,li1,47.3800,65.2800,0.000002
FILLER_0_20_81,VGND,li1,43.4700,65.2800,0.000002
FILLER_0_20_73,VGND,li1,40.9400,65.2800,0.000001
FILLER_0_20_61,VGND,li1,36.3400,65.2800,0.000001
FILLER_0_20_49,VGND,li1,30.8200,65.2800,0.000001
FILLER_0_20_37,VGND,li1,25.3000,65.2800,0.000001
FILLER_0_20_27,VGND,li1,18.1700,65.2800,0.000001
FILLER_0_20_23,VGND,li1,17.0200,65.2800,0.000001
FILLER_0_20_18,VGND,li1,14.2600,65.2800,0.000001
FILLER_0_20_6,VGND,li1,11.0400,65.2800,0.000001
FILLER_0_19_237,VGND,li1,115.0000,65.2800,0.000004
FILLER_0_19_225,VGND,li1,111.7800,65.2800,0.000004
FILLER_0_19_223,VGND,li1,108.3300,65.2800,0.000004
FILLER_0_19_217,VGND,li1,106.7200,65.2800,0.000004
FILLER_0_19_205,VGND,li1,102.5800,65.2800,0.000004
FILLER_0_19_193,VGND,li1,97.0600,65.2800,0.000004
FILLER_0_19_181,VGND,li1,91.5400,65.2800,0.000003
FILLER_0_19_169,VGND,li1,86.0200,65.2800,0.000003
FILLER_0_19_167,VGND,li1,82.5700,65.2800,0.000003
FILLER_0_19_161,VGND,li1,80.9600,65.2800,0.000003
FILLER_0_19_149,VGND,li1,76.8200,65.2800,0.000003
FILLER_0_19_137,VGND,li1,71.3000,65.2800,0.000003
FILLER_0_19_125,VGND,li1,65.7800,65.2800,0.000002
FILLER_0_19_113,VGND,li1,60.2600,65.2800,0.000002
FILLER_0_19_111,VGND,li1,56.8100,65.2800,0.000002
FILLER_0_19_105,VGND,li1,55.2000,65.2800,0.000002
FILLER_0_19_93,VGND,li1,51.0600,65.2800,0.000002
FILLER_0_19_81,VGND,li1,45.5400,65.2800,0.000002
FILLER_0_19_69,VGND,li1,40.0200,65.2800,0.000001
FILLER_0_19_57,VGND,li1,34.5000,65.2800,0.000001
FILLER_0_19_54,VGND,li1,30.8200,65.2800,0.000001
FILLER_0_19_42,VGND,li1,27.6000,65.2800,0.000001
FILLER_0_19_30,VGND,li1,22.0800,65.2800,0.000001
FILLER_0_19_18,VGND,li1,16.5600,65.2800,0.000001
FILLER_0_19_6,VGND,li1,11.0400,65.2800,0.000001
FILLER_0_18_241,VGND,li1,116.6100,59.8400,0.000001
FILLER_0_18_233,VGND,li1,114.5400,59.8400,0.000001
FILLER_0_18_221,VGND,li1,109.9400,59.8400,0.000001
FILLER_0_18_209,VGND,li1,104.4200,59.8400,0.000001
FILLER_0_18_197,VGND,li1,98.9000,59.8400,0.000001
FILLER_0_18_195,VGND,li1,95.4500,59.8400,0.000001
FILLER_0_18_189,VGND,li1,93.8400,59.8400,0.000001
FILLER_0_18_177,VGND,li1,89.7000,59.8400,0.000001
FILLER_0_18_165,VGND,li1,84.1800,59.8400,0.000001
FILLER_0_18_153,VGND,li1,78.6600,59.8400,0.000001
FILLER_0_18_141,VGND,li1,73.1400,59.8400,0.000001
FILLER_0_18_139,VGND,li1,69.6900,59.8400,0.000001
FILLER_0_18_133,VGND,li1,68.0800,59.8400,0.000001
FILLER_0_18_121,VGND,li1,63.9400,59.8400,0.000001
FILLER_0_18_109,VGND,li1,58.4200,59.8400,0.000001
FILLER_0_18_97,VGND,li1,52.9000,59.8400,0.000001
FILLER_0_18_85,VGND,li1,47.3800,59.8400,0.000000
FILLER_0_18_83,VGND,li1,43.9300,59.8400,0.000000
FILLER_0_18_77,VGND,li1,42.3200,59.8400,0.000000
FILLER_0_18_65,VGND,li1,38.1800,59.8400,0.000000
FILLER_0_18_53,VGND,li1,32.6600,59.8400,0.000000
FILLER_0_18_41,VGND,li1,27.1400,59.8400,0.000000
FILLER_0_18_29,VGND,li1,21.6200,59.8400,0.000000
FILLER_0_18_27,VGND,li1,18.1700,59.8400,0.000000
FILLER_0_18_15,VGND,li1,15.1800,59.8400,0.000000
FILLER_0_18_3,VGND,li1,9.6600,59.8400,0.000001
FILLER_0_17_237,VGND,li1,115.0000,59.8400,0.000001
FILLER_0_17_225,VGND,li1,111.7800,59.8400,0.000001
FILLER_0_17_223,VGND,li1,108.3300,59.8400,0.000001
FILLER_0_17_217,VGND,li1,106.7200,59.8400,0.000001
FILLER_0_17_205,VGND,li1,102.5800,59.8400,0.000001
FILLER_0_17_193,VGND,li1,97.0600,59.8400,0.000001
FILLER_0_17_181,VGND,li1,91.5400,59.8400,0.000001
FILLER_0_17_169,VGND,li1,86.0200,59.8400,0.000001
FILLER_0_17_167,VGND,li1,82.5700,59.8400,0.000001
FILLER_0_17_161,VGND,li1,80.9600,59.8400,0.000001
FILLER_0_17_149,VGND,li1,76.8200,59.8400,0.000001
FILLER_0_17_137,VGND,li1,71.3000,59.8400,0.000001
FILLER_0_17_125,VGND,li1,65.7800,59.8400,0.000001
FILLER_0_17_113,VGND,li1,60.2600,59.8400,0.000001
FILLER_0_17_111,VGND,li1,56.8100,59.8400,0.000001
FILLER_0_17_105,VGND,li1,55.2000,59.8400,0.000001
FILLER_0_17_93,VGND,li1,51.0600,59.8400,0.000001
FILLER_0_17_81,VGND,li1,45.5400,59.8400,0.000000
FILLER_0_17_69,VGND,li1,40.0200,59.8400,0.000000
FILLER_0_17_57,VGND,li1,34.5000,59.8400,0.000000
FILLER_0_17_54,VGND,li1,30.8200,59.8400,0.000000
FILLER_0_17_42,VGND,li1,27.6000,59.8400,0.000000
FILLER_0_17_30,VGND,li1,22.0800,59.8400,0.000000
FILLER_0_17_18,VGND,li1,16.5600,59.8400,0.000000
FILLER_0_17_6,VGND,li1,11.0400,59.8400,0.000001
FILLER_0_16_233,VGND,li1,114.0800,54.4000,0.000001
FILLER_0_16_221,VGND,li1,109.9400,54.4000,0.000001
FILLER_0_16_209,VGND,li1,104.4200,54.4000,0.000001
FILLER_0_16_197,VGND,li1,98.9000,54.4000,0.000001
FILLER_0_16_195,VGND,li1,95.4500,54.4000,0.000001
FILLER_0_16_189,VGND,li1,93.8400,54.4000,0.000001
FILLER_0_16_177,VGND,li1,89.7000,54.4000,0.000001
FILLER_0_16_165,VGND,li1,84.1800,54.4000,0.000001
FILLER_0_16_153,VGND,li1,78.6600,54.4000,0.000001
FILLER_0_16_141,VGND,li1,73.1400,54.4000,0.000001
FILLER_0_16_139,VGND,li1,69.6900,54.4000,0.000001
FILLER_0_16_133,VGND,li1,68.0800,54.4000,0.000001
FILLER_0_16_121,VGND,li1,63.9400,54.4000,0.000001
FILLER_0_16_109,VGND,li1,58.4200,54.4000,0.000001
FILLER_0_16_97,VGND,li1,52.9000,54.4000,0.000001
FILLER_0_16_85,VGND,li1,47.3800,54.4000,0.000000
FILLER_0_16_83,VGND,li1,43.9300,54.4000,0.000000
FILLER_0_16_77,VGND,li1,42.3200,54.4000,0.000000
FILLER_0_16_65,VGND,li1,38.1800,54.4000,0.000000
FILLER_0_16_53,VGND,li1,32.6600,54.4000,0.000000
FILLER_0_16_41,VGND,li1,27.1400,54.4000,0.000000
FILLER_0_16_29,VGND,li1,21.6200,54.4000,0.000000
FILLER_0_16_26,VGND,li1,17.9400,54.4000,0.000000
FILLER_0_16_18,VGND,li1,15.6400,54.4000,0.000000
FILLER_0_16_6,VGND,li1,11.0400,54.4000,0.000001
FILLER_0_15_237,VGND,li1,115.0000,54.4000,0.000001
FILLER_0_15_225,VGND,li1,111.7800,54.4000,0.000001
FILLER_0_15_223,VGND,li1,108.3300,54.4000,0.000001
FILLER_0_15_217,VGND,li1,106.7200,54.4000,0.000001
FILLER_0_15_205,VGND,li1,102.5800,54.4000,0.000001
FILLER_0_15_193,VGND,li1,97.0600,54.4000,0.000001
FILLER_0_15_181,VGND,li1,91.5400,54.4000,0.000001
FILLER_0_15_169,VGND,li1,86.0200,54.4000,0.000001
FILLER_0_15_167,VGND,li1,82.5700,54.4000,0.000001
FILLER_0_15_161,VGND,li1,80.9600,54.4000,0.000001
FILLER_0_15_149,VGND,li1,76.8200,54.4000,0.000001
FILLER_0_15_137,VGND,li1,71.3000,54.4000,0.000001
FILLER_0_15_125,VGND,li1,65.7800,54.4000,0.000001
FILLER_0_15_113,VGND,li1,60.2600,54.4000,0.000001
FILLER_0_15_111,VGND,li1,56.8100,54.4000,0.000001
FILLER_0_15_105,VGND,li1,55.2000,54.4000,0.000001
FILLER_0_15_93,VGND,li1,51.0600,54.4000,0.000001
FILLER_0_15_81,VGND,li1,45.5400,54.4000,0.000000
FILLER_0_15_69,VGND,li1,40.0200,54.4000,0.000000
FILLER_0_15_57,VGND,li1,34.5000,54.4000,0.000000
FILLER_0_15_54,VGND,li1,30.8200,54.4000,0.000000
FILLER_0_15_42,VGND,li1,27.6000,54.4000,0.000000
FILLER_0_15_30,VGND,li1,22.0800,54.4000,0.000000
FILLER_0_15_18,VGND,li1,14.0300,54.4000,0.000000
FILLER_0_15_6,VGND,li1,11.0400,54.4000,0.000001
FILLER_0_14_233,VGND,li1,114.0800,48.9600,0.000003
FILLER_0_14_221,VGND,li1,109.9400,48.9600,0.000003
FILLER_0_14_209,VGND,li1,104.4200,48.9600,0.000003
FILLER_0_14_197,VGND,li1,98.9000,48.9600,0.000003
FILLER_0_14_195,VGND,li1,95.4500,48.9600,0.000003
FILLER_0_14_189,VGND,li1,93.8400,48.9600,0.000003
FILLER_0_14_177,VGND,li1,89.7000,48.9600,0.000003
FILLER_0_14_165,VGND,li1,84.1800,48.9600,0.000003
FILLER_0_14_153,VGND,li1,78.6600,48.9600,0.000003
FILLER_0_14_141,VGND,li1,73.1400,48.9600,0.000002
FILLER_0_14_139,VGND,li1,69.6900,48.9600,0.000002
FILLER_0_14_133,VGND,li1,68.0800,48.9600,0.000002
FILLER_0_14_121,VGND,li1,63.9400,48.9600,0.000002
FILLER_0_14_109,VGND,li1,58.4200,48.9600,0.000002
FILLER_0_14_97,VGND,li1,52.9000,48.9600,0.000002
FILLER_0_14_85,VGND,li1,47.3800,48.9600,0.000002
FILLER_0_14_83,VGND,li1,43.9300,48.9600,0.000002
FILLER_0_14_77,VGND,li1,42.3200,48.9600,0.000002
FILLER_0_14_65,VGND,li1,38.1800,48.9600,0.000002
