Instance,Terminal,Layer,X location,Y location,Voltage
input40,VPWR,li1,47.6100,13.6000,1.799988
input39,VPWR,li1,43.4700,13.6000,1.799989
input38,VPWR,li1,42.0900,13.6000,1.799989
input37,VPWR,li1,40.2500,13.6000,1.799990
input36,VPWR,li1,37.9500,13.6000,1.799990
input35,VPWR,li1,35.6500,13.6000,1.799991
input34,VPWR,li1,33.3500,13.6000,1.799992
input33,VPWR,li1,10.3500,13.6000,1.799995
input32,VPWR,li1,28.2900,68.0000,1.799994
input31,VPWR,li1,25.5300,68.0000,1.799995
input30,VPWR,li1,22.7700,68.0000,1.799996
input29,VPWR,li1,20.0100,68.0000,1.799996
input28,VPWR,li1,17.2500,68.0000,1.799995
input27,VPWR,li1,14.4900,68.0000,1.799995
input26,VPWR,li1,11.7300,68.0000,1.799995
input25,VPWR,li1,79.3500,68.0000,1.799985
input24,VPWR,li1,83.0300,68.0000,1.799985
input23,VPWR,li1,8.9700,68.0000,1.799995
input22,VPWR,li1,82.1100,68.0000,1.799985
input21,VPWR,li1,80.7300,68.0000,1.799985
input20,VPWR,li1,77.9700,68.0000,1.799985
input19,VPWR,li1,75.2100,68.0000,1.799986
input18,VPWR,li1,72.4500,68.0000,1.799986
input17,VPWR,li1,71.0700,68.0000,1.799986
input16,VPWR,li1,66.9300,68.0000,1.799986
input15,VPWR,li1,64.1700,68.0000,1.799987
input14,VPWR,li1,61.4100,68.0000,1.799987
input13,VPWR,li1,58.6500,68.0000,1.799987
input12,VPWR,li1,10.3500,68.0000,1.799995
input11,VPWR,li1,55.8900,68.0000,1.799988
input10,VPWR,li1,53.1300,68.0000,1.799988
input9,VPWR,li1,50.3700,68.0000,1.799989
input8,VPWR,li1,47.6100,68.0000,1.799989
input7,VPWR,li1,45.3100,68.0000,1.799990
input6,VPWR,li1,42.0900,68.0000,1.799991
input5,VPWR,li1,39.3300,68.0000,1.799991
input4,VPWR,li1,36.5700,68.0000,1.799992
input3,VPWR,li1,33.8100,68.0000,1.799993
input2,VPWR,li1,32.4300,68.0000,1.799993
input1,VPWR,li1,7.5900,68.0000,1.799995
TAP_TAPCELL_ROW_21_115,VPWR,li1,83.0300,68.3060,1.799985
TAP_TAPCELL_ROW_21_114,VPWR,li1,70.1500,68.3060,1.799986
TAP_TAPCELL_ROW_21_113,VPWR,li1,57.2700,68.3060,1.799988
TAP_TAPCELL_ROW_21_112,VPWR,li1,44.3900,68.3060,1.799990
TAP_TAPCELL_ROW_21_111,VPWR,li1,31.5100,68.3060,1.799993
TAP_TAPCELL_ROW_21_110,VPWR,li1,18.6300,68.3060,1.799995
TAP_TAPCELL_ROW_20_109,VPWR,li1,70.1500,67.6930,1.799986
TAP_TAPCELL_ROW_20_108,VPWR,li1,44.3900,67.6930,1.799990
TAP_TAPCELL_ROW_20_107,VPWR,li1,18.6300,67.6930,1.799995
TAP_TAPCELL_ROW_19_106,VPWR,li1,83.0300,62.8660,1.799997
TAP_TAPCELL_ROW_19_105,VPWR,li1,57.2700,62.8660,1.799998
TAP_TAPCELL_ROW_19_104,VPWR,li1,31.5100,62.8660,1.799999
TAP_TAPCELL_ROW_18_103,VPWR,li1,70.1500,62.2530,1.799997
TAP_TAPCELL_ROW_18_102,VPWR,li1,44.3900,62.2530,1.799998
TAP_TAPCELL_ROW_18_101,VPWR,li1,18.6300,62.2530,1.799999
TAP_TAPCELL_ROW_17_100,VPWR,li1,83.0300,57.4260,1.799992
TAP_TAPCELL_ROW_17_99,VPWR,li1,57.2700,57.4260,1.799994
TAP_TAPCELL_ROW_17_98,VPWR,li1,31.5100,57.4260,1.799997
TAP_TAPCELL_ROW_16_97,VPWR,li1,70.1500,56.8130,1.799993
TAP_TAPCELL_ROW_16_96,VPWR,li1,44.3900,56.8130,1.799995
TAP_TAPCELL_ROW_16_95,VPWR,li1,18.6300,56.8130,1.799999
TAP_TAPCELL_ROW_15_94,VPWR,li1,83.0300,51.9860,1.799992
TAP_TAPCELL_ROW_15_93,VPWR,li1,57.2700,51.9860,1.799993
TAP_TAPCELL_ROW_15_92,VPWR,li1,31.5100,51.9860,1.799996
TAP_TAPCELL_ROW_14_91,VPWR,li1,70.1500,51.3730,1.799992
TAP_TAPCELL_ROW_14_90,VPWR,li1,44.3900,51.3730,1.799995
TAP_TAPCELL_ROW_14_89,VPWR,li1,18.6300,51.3730,1.799998
TAP_TAPCELL_ROW_13_88,VPWR,li1,83.0300,46.5460,1.799995
TAP_TAPCELL_ROW_13_87,VPWR,li1,57.2700,46.5460,1.799996
TAP_TAPCELL_ROW_13_86,VPWR,li1,31.5100,46.5460,1.799998
TAP_TAPCELL_ROW_12_85,VPWR,li1,70.1500,45.9330,1.799995
TAP_TAPCELL_ROW_12_84,VPWR,li1,44.3900,45.9330,1.799997
TAP_TAPCELL_ROW_12_83,VPWR,li1,18.6300,45.9330,1.799998
TAP_TAPCELL_ROW_11_82,VPWR,li1,83.0300,41.1060,1.799984
TAP_TAPCELL_ROW_11_81,VPWR,li1,57.2700,41.1060,1.799985
TAP_TAPCELL_ROW_11_80,VPWR,li1,31.5100,41.1060,1.799992
TAP_TAPCELL_ROW_10_79,VPWR,li1,70.1500,40.4930,1.799984
TAP_TAPCELL_ROW_10_78,VPWR,li1,44.3900,40.4930,1.799988
TAP_TAPCELL_ROW_10_77,VPWR,li1,18.6300,40.4930,1.799996
TAP_TAPCELL_ROW_9_76,VPWR,li1,83.0300,35.6660,1.799991
TAP_TAPCELL_ROW_9_75,VPWR,li1,57.2700,35.6660,1.799992
TAP_TAPCELL_ROW_9_74,VPWR,li1,31.5100,35.6660,1.799995
TAP_TAPCELL_ROW_8_73,VPWR,li1,70.1500,35.0530,1.799992
TAP_TAPCELL_ROW_8_72,VPWR,li1,44.3900,35.0530,1.799993
TAP_TAPCELL_ROW_8_71,VPWR,li1,18.6300,35.0530,1.799997
TAP_TAPCELL_ROW_7_70,VPWR,li1,83.0300,30.2260,1.799989
TAP_TAPCELL_ROW_7_69,VPWR,li1,57.2700,30.2260,1.799991
TAP_TAPCELL_ROW_7_68,VPWR,li1,31.5100,30.2260,1.799995
TAP_TAPCELL_ROW_6_67,VPWR,li1,70.1500,29.6130,1.799990
TAP_TAPCELL_ROW_6_66,VPWR,li1,44.3900,29.6130,1.799993
TAP_TAPCELL_ROW_6_65,VPWR,li1,18.6300,29.6130,1.799997
TAP_TAPCELL_ROW_5_64,VPWR,li1,83.0300,24.7860,1.799996
TAP_TAPCELL_ROW_5_63,VPWR,li1,57.2700,24.7860,1.799996
TAP_TAPCELL_ROW_5_62,VPWR,li1,31.5100,24.7860,1.799997
TAP_TAPCELL_ROW_4_61,VPWR,li1,70.1500,24.1730,1.799996
TAP_TAPCELL_ROW_4_60,VPWR,li1,44.3900,24.1730,1.799996
TAP_TAPCELL_ROW_4_59,VPWR,li1,18.6300,24.1730,1.799998
TAP_TAPCELL_ROW_3_58,VPWR,li1,83.0300,19.3460,1.799996
TAP_TAPCELL_ROW_3_57,VPWR,li1,57.2700,19.3460,1.799997
TAP_TAPCELL_ROW_3_56,VPWR,li1,31.5100,19.3460,1.799998
TAP_TAPCELL_ROW_2_55,VPWR,li1,70.1500,18.7330,1.799996
TAP_TAPCELL_ROW_2_54,VPWR,li1,44.3900,18.7330,1.799997
TAP_TAPCELL_ROW_2_53,VPWR,li1,18.6300,18.7330,1.799999
TAP_TAPCELL_ROW_1_52,VPWR,li1,83.0300,13.9060,1.799984
TAP_TAPCELL_ROW_1_51,VPWR,li1,57.2700,13.9060,1.799986
TAP_TAPCELL_ROW_1_50,VPWR,li1,31.5100,13.9060,1.799993
TAP_TAPCELL_ROW_0_49,VPWR,li1,83.0300,13.2930,1.799984
TAP_TAPCELL_ROW_0_48,VPWR,li1,70.1500,13.2930,1.799985
TAP_TAPCELL_ROW_0_47,VPWR,li1,57.2700,13.2930,1.799986
TAP_TAPCELL_ROW_0_46,VPWR,li1,44.3900,13.2930,1.799989
TAP_TAPCELL_ROW_0_45,VPWR,li1,31.5100,13.2930,1.799993
TAP_TAPCELL_ROW_0_44,VPWR,li1,18.6300,13.2930,1.799995
PHY_EDGE_ROW_21_Left_43,VPWR,li1,6.2100,68.0000,1.799995
PHY_EDGE_ROW_20_Left_42,VPWR,li1,6.2100,68.0000,1.799995
PHY_EDGE_ROW_19_Left_41,VPWR,li1,6.2100,62.5600,1.799999
PHY_EDGE_ROW_18_Left_40,VPWR,li1,6.2100,62.5600,1.799999
PHY_EDGE_ROW_17_Left_39,VPWR,li1,6.2100,57.1200,1.799999
PHY_EDGE_ROW_16_Left_38,VPWR,li1,6.2100,57.1200,1.799999
PHY_EDGE_ROW_15_Left_37,VPWR,li1,6.2100,51.6800,1.799998
PHY_EDGE_ROW_14_Left_36,VPWR,li1,6.2100,51.6800,1.799998
PHY_EDGE_ROW_13_Left_35,VPWR,li1,6.2100,46.2400,1.799998
PHY_EDGE_ROW_12_Left_34,VPWR,li1,6.2100,46.2400,1.799998
PHY_EDGE_ROW_11_Left_33,VPWR,li1,6.2100,40.8000,1.799996
PHY_EDGE_ROW_10_Left_32,VPWR,li1,6.2100,40.8000,1.799996
PHY_EDGE_ROW_9_Left_31,VPWR,li1,6.2100,35.3600,1.799997
PHY_EDGE_ROW_8_Left_30,VPWR,li1,6.2100,35.3600,1.799997
PHY_EDGE_ROW_7_Left_29,VPWR,li1,6.2100,29.9200,1.799997
PHY_EDGE_ROW_6_Left_28,VPWR,li1,6.2100,29.9200,1.799997
PHY_EDGE_ROW_5_Left_27,VPWR,li1,6.2100,24.4800,1.799998
PHY_EDGE_ROW_4_Left_26,VPWR,li1,6.2100,24.4800,1.799998
PHY_EDGE_ROW_3_Left_25,VPWR,li1,6.2100,19.0400,1.799999
PHY_EDGE_ROW_2_Left_24,VPWR,li1,6.2100,19.0400,1.799999
PHY_EDGE_ROW_1_Left_23,VPWR,li1,6.2100,13.6000,1.799995
PHY_EDGE_ROW_0_Left_22,VPWR,li1,6.2100,13.6000,1.799995
PHY_EDGE_ROW_21_Right_21,VPWR,li1,84.4100,68.0000,1.799985
PHY_EDGE_ROW_20_Right_20,VPWR,li1,84.4100,68.0000,1.799985
PHY_EDGE_ROW_19_Right_19,VPWR,li1,84.4100,62.5600,1.799997
PHY_EDGE_ROW_18_Right_18,VPWR,li1,84.4100,62.5600,1.799997
PHY_EDGE_ROW_17_Right_17,VPWR,li1,84.4100,57.1200,1.799992
PHY_EDGE_ROW_16_Right_16,VPWR,li1,84.4100,57.1200,1.799992
PHY_EDGE_ROW_15_Right_15,VPWR,li1,84.4100,51.6800,1.799992
PHY_EDGE_ROW_14_Right_14,VPWR,li1,84.4100,51.6800,1.799992
PHY_EDGE_ROW_13_Right_13,VPWR,li1,84.4100,46.2400,1.799995
PHY_EDGE_ROW_12_Right_12,VPWR,li1,84.4100,46.2400,1.799995
PHY_EDGE_ROW_11_Right_11,VPWR,li1,84.4100,40.8000,1.799984
PHY_EDGE_ROW_10_Right_10,VPWR,li1,84.4100,40.8000,1.799984
PHY_EDGE_ROW_9_Right_9,VPWR,li1,84.4100,35.3600,1.799991
PHY_EDGE_ROW_8_Right_8,VPWR,li1,84.4100,35.3600,1.799991
PHY_EDGE_ROW_7_Right_7,VPWR,li1,84.4100,29.9200,1.799989
PHY_EDGE_ROW_6_Right_6,VPWR,li1,84.4100,29.9200,1.799989
PHY_EDGE_ROW_5_Right_5,VPWR,li1,84.4100,24.4800,1.799996
PHY_EDGE_ROW_4_Right_4,VPWR,li1,84.4100,24.4800,1.799996
PHY_EDGE_ROW_3_Right_3,VPWR,li1,84.4100,19.0400,1.799996
PHY_EDGE_ROW_2_Right_2,VPWR,li1,84.4100,19.0400,1.799996
PHY_EDGE_ROW_1_Right_1,VPWR,li1,84.4100,13.6000,1.799984
PHY_EDGE_ROW_0_Right_0,VPWR,li1,84.4100,13.6000,1.799984
_228_,VPWR,li1,50.6000,40.8000,1.799986
_227_,VPWR,li1,51.7500,40.8000,1.799986
_226_,VPWR,li1,59.3400,40.8000,1.799985
_225_,VPWR,li1,71.3000,40.8000,1.799984
_224_,VPWR,li1,56.5800,51.6800,1.799993
_223_,VPWR,li1,72.6800,46.2400,1.799995
_222_,VPWR,li1,72.9100,35.3600,1.799991
_221_,VPWR,li1,75.9000,29.9200,1.799989
_220_,VPWR,li1,75.6700,57.1200,1.799992
_219_,VPWR,li1,32.6600,35.3600,1.799995
_218_,VPWR,li1,34.9600,29.9200,1.799994
_217_,VPWR,li1,44.3900,24.4800,1.799996
_216_,VPWR,li1,49.2200,19.0400,1.799997
_215_,VPWR,li1,26.9100,24.4800,1.799998
_214_,VPWR,li1,30.3600,19.0400,1.799998
_213_,VPWR,li1,16.5600,35.3600,1.799997
_212_,VPWR,li1,12.6500,35.3600,1.799997
_211_,VPWR,li1,20.7000,51.6800,1.799998
_210_,VPWR,li1,13.3400,46.2400,1.799998
_209_,VPWR,li1,14.2600,51.6800,1.799998
_208_,VPWR,li1,18.4000,46.2400,1.799998
_207_,VPWR,li1,14.4900,29.9200,1.799997
_206_,VPWR,li1,25.0700,40.8000,1.799995
_205_,VPWR,li1,28.0600,40.8000,1.799993
_204_,VPWR,li1,29.6700,29.9200,1.799995
_203_,VPWR,li1,26.6800,24.4800,1.799998
_202_,VPWR,li1,23.2300,24.4800,1.799998
_201_,VPWR,li1,25.3000,29.9200,1.799996
_200_,VPWR,li1,27.3700,19.0400,1.799998
_199_,VPWR,li1,27.8300,13.6000,1.799994
_198_,VPWR,li1,32.8900,13.6000,1.799992
_197_,VPWR,li1,29.6700,24.4800,1.799997
_196_,VPWR,li1,26.4500,13.6000,1.799994
_195_,VPWR,li1,28.7500,13.6000,1.799993
_194_,VPWR,li1,40.7100,24.4800,1.799997
_193_,VPWR,li1,41.6300,24.4800,1.799996
_192_,VPWR,li1,40.4800,29.9200,1.799993
_191_,VPWR,li1,46.2300,19.0400,1.799997
_190_,VPWR,li1,43.4700,13.6000,1.799989
_189_,VPWR,li1,48.0700,13.6000,1.799988
_188_,VPWR,li1,43.0100,29.9200,1.799993
_187_,VPWR,li1,45.7700,13.6000,1.799989
_186_,VPWR,li1,45.7700,13.6000,1.799989
_185_,VPWR,li1,13.5700,35.3600,1.799997
_184_,VPWR,li1,25.5300,40.8000,1.799995
_183_,VPWR,li1,22.3100,40.8000,1.799996
_182_,VPWR,li1,9.8900,35.3600,1.799997
_181_,VPWR,li1,18.4000,51.6800,1.799998
_180_,VPWR,li1,10.8100,46.2400,1.799998
_179_,VPWR,li1,12.1900,46.2400,1.799998
_178_,VPWR,li1,16.1000,46.2400,1.799998
_177_,VPWR,li1,16.3300,51.6800,1.799998
_176_,VPWR,li1,20.9300,51.6800,1.799998
_175_,VPWR,li1,15.8700,35.3600,1.799997
_174_,VPWR,li1,20.0100,40.8000,1.799996
_173_,VPWR,li1,25.5300,35.3600,1.799997
_172_,VPWR,li1,52.9000,35.3600,1.799992
_171_,VPWR,li1,50.3700,35.3600,1.799993
_170_,VPWR,li1,54.7400,35.3600,1.799992
_169_,VPWR,li1,49.4500,35.3600,1.799993
_168_,VPWR,li1,55.8900,35.3600,1.799992
_167_,VPWR,li1,59.1100,29.9200,1.799990
_166_,VPWR,li1,58.6500,29.9200,1.799990
_165_,VPWR,li1,60.9500,29.9200,1.799990
_164_,VPWR,li1,55.8900,29.9200,1.799991
_163_,VPWR,li1,54.9700,40.8000,1.799985
_162_,VPWR,li1,60.2600,51.6800,1.799993
_161_,VPWR,li1,55.8900,46.2400,1.799996
_160_,VPWR,li1,53.1300,51.6800,1.799993
_159_,VPWR,li1,58.8800,51.6800,1.799993
_158_,VPWR,li1,57.0400,57.1200,1.799994
_157_,VPWR,li1,58.6500,46.2400,1.799996
_156_,VPWR,li1,59.8000,57.1200,1.799993
_155_,VPWR,li1,60.9500,51.6800,1.799993
_154_,VPWR,li1,54.2800,57.1200,1.799994
_153_,VPWR,li1,62.5600,57.1200,1.799993
_152_,VPWR,li1,75.6700,46.2400,1.799995
_151_,VPWR,li1,74.7500,40.8000,1.799984
_150_,VPWR,li1,66.7000,40.8000,1.799984
_149_,VPWR,li1,68.7700,40.8000,1.799984
_148_,VPWR,li1,71.9900,40.8000,1.799984
_147_,VPWR,li1,75.2100,35.3600,1.799991
_146_,VPWR,li1,73.1400,29.9200,1.799989
_145_,VPWR,li1,71.5300,29.9200,1.799989
_144_,VPWR,li1,77.9700,29.9200,1.799989
_143_,VPWR,li1,74.0600,29.9200,1.799989
_142_,VPWR,li1,76.8200,29.9200,1.799989
_141_,VPWR,li1,74.9800,51.6800,1.799992
_140_,VPWR,li1,78.2000,51.6800,1.799992
_139_,VPWR,li1,80.2700,51.6800,1.799992
_138_,VPWR,li1,76.5900,62.5600,1.799997
_137_,VPWR,li1,76.1300,57.1200,1.799992
_136_,VPWR,li1,79.1200,57.1200,1.799992
_135_,VPWR,li1,79.5800,62.5600,1.799997
_134_,VPWR,li1,79.5800,57.1200,1.799992
_133_,VPWR,li1,77.7400,62.5600,1.799997
_132_,VPWR,li1,12.6500,51.6800,1.799998
_131_,VPWR,li1,12.6500,62.5600,1.799999
_130_,VPWR,li1,14.9500,68.0000,1.799995
_129_,VPWR,li1,24.6100,29.9200,1.799996
_128_,VPWR,li1,26.9100,29.9200,1.799996
_127_,VPWR,li1,37.9500,35.3600,1.799994
_126_,VPWR,li1,39.7900,35.3600,1.799994
_125_,VPWR,li1,51.7500,13.6000,1.799987
_124_,VPWR,li1,50.3700,13.6000,1.799988
_123_,VPWR,li1,54.5100,24.4800,1.799996
_122_,VPWR,li1,55.8900,24.4800,1.799996
_121_,VPWR,li1,56.3500,13.6000,1.799986
_120_,VPWR,li1,58.1900,13.6000,1.799986
_119_,VPWR,li1,71.0700,68.0000,1.799986
_118_,VPWR,li1,76.5900,40.8000,1.799984
_117_,VPWR,li1,74.7500,35.3600,1.799991
_116_,VPWR,li1,80.7300,68.0000,1.799985
_115_,VPWR,li1,79.3500,68.0000,1.799985
_114_,VPWR,li1,77.9700,68.0000,1.799985
