Instance,Terminal,Layer,X location,Y location,Voltage
FILLER_0_18_168,VGND,li1,83.2600,59.8400,0.000003
FILLER_0_18_160,VGND,li1,80.9600,59.8400,0.000003
FILLER_0_18_153,VGND,li1,76.1300,59.8400,0.000003
FILLER_0_18_141,VGND,li1,73.1400,59.8400,0.000003
FILLER_0_18_139,VGND,li1,69.6900,59.8400,0.000003
FILLER_0_18_133,VGND,li1,68.0800,59.8400,0.000003
FILLER_0_18_121,VGND,li1,63.9400,59.8400,0.000003
FILLER_0_18_109,VGND,li1,58.4200,59.8400,0.000002
FILLER_0_18_97,VGND,li1,52.9000,59.8400,0.000002
FILLER_0_18_85,VGND,li1,47.3800,59.8400,0.000002
FILLER_0_18_83,VGND,li1,43.9300,59.8400,0.000001
FILLER_0_18_77,VGND,li1,42.3200,59.8400,0.000001
FILLER_0_18_65,VGND,li1,38.1800,59.8400,0.000001
FILLER_0_18_53,VGND,li1,32.6600,59.8400,0.000001
FILLER_0_18_41,VGND,li1,27.1400,59.8400,0.000001
FILLER_0_18_29,VGND,li1,21.6200,59.8400,0.000001
FILLER_0_18_27,VGND,li1,18.1700,59.8400,0.000001
FILLER_0_18_15,VGND,li1,15.1800,59.8400,0.000001
FILLER_0_18_3,VGND,li1,9.6600,59.8400,0.000001
FILLER_0_17_169,VGND,li1,83.4900,59.8400,0.000003
FILLER_0_17_164,VGND,li1,81.8800,59.8400,0.000003
FILLER_0_17_137,VGND,li1,71.3000,59.8400,0.000003
FILLER_0_17_125,VGND,li1,65.7800,59.8400,0.000003
FILLER_0_17_113,VGND,li1,60.2600,59.8400,0.000002
FILLER_0_17_111,VGND,li1,56.8100,59.8400,0.000002
FILLER_0_17_105,VGND,li1,55.2000,59.8400,0.000002
FILLER_0_17_93,VGND,li1,51.0600,59.8400,0.000002
FILLER_0_17_81,VGND,li1,45.5400,59.8400,0.000002
FILLER_0_17_69,VGND,li1,40.0200,59.8400,0.000001
FILLER_0_17_57,VGND,li1,34.5000,59.8400,0.000001
FILLER_0_17_55,VGND,li1,31.0500,59.8400,0.000001
FILLER_0_17_51,VGND,li1,29.9000,59.8400,0.000001
FILLER_0_17_39,VGND,li1,26.2200,59.8400,0.000001
FILLER_0_17_27,VGND,li1,20.7000,59.8400,0.000001
FILLER_0_17_15,VGND,li1,15.1800,59.8400,0.000001
FILLER_0_17_3,VGND,li1,9.6600,59.8400,0.000001
FILLER_0_16_169,VGND,li1,83.4900,54.4000,0.000009
FILLER_0_16_163,VGND,li1,81.8800,54.4000,0.000009
FILLER_0_16_147,VGND,li1,73.3700,54.4000,0.000008
FILLER_0_16_141,VGND,li1,71.7600,54.4000,0.000008
FILLER_0_16_139,VGND,li1,69.6900,54.4000,0.000008
FILLER_0_16_127,VGND,li1,66.7000,54.4000,0.000008
FILLER_0_16_97,VGND,li1,51.5200,54.4000,0.000006
FILLER_0_16_85,VGND,li1,47.3800,54.4000,0.000005
FILLER_0_16_83,VGND,li1,43.9300,54.4000,0.000005
FILLER_0_16_77,VGND,li1,42.3200,54.4000,0.000005
FILLER_0_16_65,VGND,li1,38.1800,54.4000,0.000004
FILLER_0_16_53,VGND,li1,32.6600,54.4000,0.000003
FILLER_0_16_41,VGND,li1,27.1400,54.4000,0.000002
FILLER_0_16_29,VGND,li1,21.6200,54.4000,0.000002
FILLER_0_16_27,VGND,li1,18.1700,54.4000,0.000002
FILLER_0_16_15,VGND,li1,15.1800,54.4000,0.000002
FILLER_0_16_3,VGND,li1,9.6600,54.4000,0.000002
FILLER_0_15_169,VGND,li1,83.4900,54.4000,0.000009
FILLER_0_15_164,VGND,li1,81.8800,54.4000,0.000009
FILLER_0_15_146,VGND,li1,72.9100,54.4000,0.000008
FILLER_0_15_134,VGND,li1,69.9200,54.4000,0.000008
FILLER_0_15_122,VGND,li1,64.4000,54.4000,0.000008
FILLER_0_15_111,VGND,li1,56.8100,54.4000,0.000007
FILLER_0_15_105,VGND,li1,55.2000,54.4000,0.000007
FILLER_0_15_93,VGND,li1,51.0600,54.4000,0.000006
FILLER_0_15_81,VGND,li1,45.5400,54.4000,0.000005
FILLER_0_15_69,VGND,li1,40.0200,54.4000,0.000004
FILLER_0_15_57,VGND,li1,34.5000,54.4000,0.000003
FILLER_0_15_48,VGND,li1,29.4400,54.4000,0.000003
FILLER_0_15_36,VGND,li1,24.8400,54.4000,0.000002
FILLER_0_15_23,VGND,li1,16.5600,54.4000,0.000002
FILLER_0_15_15,VGND,li1,14.2600,54.4000,0.000002
FILLER_0_15_3,VGND,li1,9.6600,54.4000,0.000002
FILLER_0_14_169,VGND,li1,83.4900,48.9600,0.000005
FILLER_0_14_165,VGND,li1,82.3400,48.9600,0.000005
FILLER_0_14_153,VGND,li1,78.6600,48.9600,0.000005
FILLER_0_14_141,VGND,li1,73.1400,48.9600,0.000005
FILLER_0_14_139,VGND,li1,69.6900,48.9600,0.000005
FILLER_0_14_135,VGND,li1,68.5400,48.9600,0.000005
FILLER_0_14_123,VGND,li1,64.8600,48.9600,0.000005
FILLER_0_14_97,VGND,li1,50.8300,48.9600,0.000004
FILLER_0_14_85,VGND,li1,47.3800,48.9600,0.000004
FILLER_0_14_81,VGND,li1,43.4700,48.9600,0.000004
FILLER_0_14_73,VGND,li1,40.9400,48.9600,0.000003
FILLER_0_14_61,VGND,li1,36.3400,48.9600,0.000003
FILLER_0_14_49,VGND,li1,30.8200,48.9600,0.000003
FILLER_0_14_37,VGND,li1,25.3000,48.9600,0.000002
FILLER_0_14_26,VGND,li1,17.9400,48.9600,0.000003
FILLER_0_14_11,VGND,li1,11.2700,48.9600,0.000003
FILLER_0_14_3,VGND,li1,8.7400,48.9600,0.000003
FILLER_0_13_169,VGND,li1,83.4900,48.9600,0.000005
FILLER_0_13_166,VGND,li1,82.3400,48.9600,0.000005
FILLER_0_13_154,VGND,li1,79.1200,48.9600,0.000005
FILLER_0_13_142,VGND,li1,73.6000,48.9600,0.000005
FILLER_0_13_130,VGND,li1,68.0800,48.9600,0.000005
FILLER_0_13_118,VGND,li1,62.5600,48.9600,0.000005
FILLER_0_13_105,VGND,li1,54.2800,48.9600,0.000005
FILLER_0_13_93,VGND,li1,51.0600,48.9600,0.000004
FILLER_0_13_81,VGND,li1,45.5400,48.9600,0.000004
FILLER_0_13_69,VGND,li1,40.0200,48.9600,0.000003
FILLER_0_13_57,VGND,li1,34.5000,48.9600,0.000003
FILLER_0_13_54,VGND,li1,30.8200,48.9600,0.000003
FILLER_0_13_42,VGND,li1,27.6000,48.9600,0.000002
FILLER_0_13_30,VGND,li1,22.0800,48.9600,0.000002
FILLER_0_13_3,VGND,li1,8.2800,48.9600,0.000003
FILLER_0_12_167,VGND,li1,83.0300,43.5200,0.000006
FILLER_0_12_155,VGND,li1,79.5800,43.5200,0.000006
FILLER_0_12_141,VGND,li1,70.6100,43.5200,0.000006
FILLER_0_12_139,VGND,li1,69.6900,43.5200,0.000006
FILLER_0_12_133,VGND,li1,68.0800,43.5200,0.000006
FILLER_0_12_121,VGND,li1,63.9400,43.5200,0.000006
FILLER_0_12_109,VGND,li1,58.4200,43.5200,0.000005
FILLER_0_12_97,VGND,li1,52.9000,43.5200,0.000005
FILLER_0_12_85,VGND,li1,47.3800,43.5200,0.000004
FILLER_0_12_83,VGND,li1,43.9300,43.5200,0.000003
FILLER_0_12_77,VGND,li1,42.3200,43.5200,0.000003
FILLER_0_12_65,VGND,li1,38.1800,43.5200,0.000003
FILLER_0_12_53,VGND,li1,32.6600,43.5200,0.000002
FILLER_0_12_41,VGND,li1,27.1400,43.5200,0.000002
FILLER_0_12_29,VGND,li1,21.6200,43.5200,0.000001
FILLER_0_12_25,VGND,li1,17.7100,43.5200,0.000001
FILLER_0_12_17,VGND,li1,15.1800,43.5200,0.000001
FILLER_0_12_11,VGND,li1,10.8100,43.5200,0.000001
FILLER_0_12_3,VGND,li1,8.7400,43.5200,0.000001
FILLER_0_11_169,VGND,li1,83.4900,43.5200,0.000006
FILLER_0_11_166,VGND,li1,82.3400,43.5200,0.000006
FILLER_0_11_158,VGND,li1,80.0400,43.5200,0.000006
FILLER_0_11_146,VGND,li1,75.4400,43.5200,0.000006
FILLER_0_11_139,VGND,li1,69.6900,43.5200,0.000006
FILLER_0_11_133,VGND,li1,68.0800,43.5200,0.000006
FILLER_0_11_121,VGND,li1,63.9400,43.5200,0.000006
FILLER_0_11_110,VGND,li1,56.5800,43.5200,0.000005
FILLER_0_11_104,VGND,li1,53.5900,43.5200,0.000005
FILLER_0_11_93,VGND,li1,49.2200,43.5200,0.000004
FILLER_0_11_81,VGND,li1,45.5400,43.5200,0.000004
FILLER_0_11_69,VGND,li1,40.0200,43.5200,0.000003
FILLER_0_11_57,VGND,li1,34.5000,43.5200,0.000003
FILLER_0_11_54,VGND,li1,30.8200,43.5200,0.000002
FILLER_0_11_46,VGND,li1,28.5200,43.5200,0.000002
FILLER_0_11_39,VGND,li1,23.9200,43.5200,0.000001
FILLER_0_11_27,VGND,li1,20.7000,43.5200,0.000001
FILLER_0_11_15,VGND,li1,15.1800,43.5200,0.000001
FILLER_0_11_3,VGND,li1,9.6600,43.5200,0.000001
FILLER_0_10_168,VGND,li1,83.2600,38.0800,0.000018
FILLER_0_10_156,VGND,li1,80.0400,38.0800,0.000018
FILLER_0_10_130,VGND,li1,65.5500,38.0800,0.000018
FILLER_0_10_118,VGND,li1,62.5600,38.0800,0.000017
FILLER_0_10_106,VGND,li1,57.0400,38.0800,0.000017
FILLER_0_10_85,VGND,li1,45.3100,38.0800,0.000014
FILLER_0_10_76,VGND,li1,42.3200,38.0800,0.000013
FILLER_0_10_64,VGND,li1,37.7200,38.0800,0.000011
FILLER_0_10_52,VGND,li1,32.2000,38.0800,0.000008
FILLER_0_10_27,VGND,li1,18.1700,38.0800,0.000006
FILLER_0_10_15,VGND,li1,15.1800,38.0800,0.000006
FILLER_0_10_3,VGND,li1,9.6600,38.0800,0.000006
FILLER_0_9_169,VGND,li1,83.4900,38.0800,0.000018
FILLER_0_9_165,VGND,li1,82.1100,38.0800,0.000018
FILLER_0_9_153,VGND,li1,78.6600,38.0800,0.000018
FILLER_0_9_137,VGND,li1,69.9200,38.0800,0.000018
FILLER_0_9_125,VGND,li1,65.7800,38.0800,0.000018
FILLER_0_9_113,VGND,li1,60.2600,38.0800,0.000017
FILLER_0_9_88,VGND,li1,46.9200,38.0800,0.000015
FILLER_0_9_76,VGND,li1,43.2400,38.0800,0.000013
FILLER_0_9_72,VGND,li1,38.8700,38.0800,0.000011
FILLER_0_9_57,VGND,li1,34.5000,38.0800,0.000010
FILLER_0_9_54,VGND,li1,30.8200,38.0800,0.000008
FILLER_0_9_46,VGND,li1,28.5200,38.0800,0.000007
FILLER_0_9_40,VGND,li1,24.1500,38.0800,0.000005
FILLER_0_9_28,VGND,li1,21.1600,38.0800,0.000006
FILLER_0_9_3,VGND,li1,9.6600,38.0800,0.000006
FILLER_0_8_164,VGND,li1,82.3400,32.6400,0.000007
FILLER_0_8_152,VGND,li1,78.2000,32.6400,0.000007
FILLER_0_8_141,VGND,li1,72.2200,32.6400,0.000007
FILLER_0_8_139,VGND,li1,69.6900,32.6400,0.000007
FILLER_0_8_135,VGND,li1,68.5400,32.6400,0.000007
FILLER_0_8_123,VGND,li1,64.8600,32.6400,0.000007
FILLER_0_8_111,VGND,li1,59.3400,32.6400,0.000006
FILLER_0_8_100,VGND,li1,52.2100,32.6400,0.000006
FILLER_0_8_93,VGND,li1,48.7600,32.6400,0.000005
FILLER_0_8_85,VGND,li1,46.4600,32.6400,0.000005
FILLER_0_8_81,VGND,li1,43.4700,32.6400,0.000005
FILLER_0_8_73,VGND,li1,40.9400,32.6400,0.000004
FILLER_0_8_61,VGND,li1,36.3400,32.6400,0.000004
FILLER_0_8_53,VGND,li1,30.8200,32.6400,0.000003
FILLER_0_8_41,VGND,li1,27.1400,32.6400,0.000003
FILLER_0_8_29,VGND,li1,21.6200,32.6400,0.000002
FILLER_0_8_26,VGND,li1,17.9400,32.6400,0.000003
FILLER_0_8_3,VGND,li1,7.8200,32.6400,0.000003
FILLER_0_7_169,VGND,li1,83.4900,32.6400,0.000007
FILLER_0_7_167,VGND,li1,82.5700,32.6400,0.000007
FILLER_0_7_159,VGND,li1,80.5000,32.6400,0.000007
FILLER_0_7_132,VGND,li1,69.0000,32.6400,0.000007
FILLER_0_7_120,VGND,li1,63.4800,32.6400,0.000007
FILLER_0_7_111,VGND,li1,56.8100,32.6400,0.000006
FILLER_0_7_105,VGND,li1,55.2000,32.6400,0.000006
FILLER_0_7_93,VGND,li1,51.0600,32.6400,0.000006
FILLER_0_7_81,VGND,li1,45.5400,32.6400,0.000005
FILLER_0_7_69,VGND,li1,40.0200,32.6400,0.000004
FILLER_0_7_57,VGND,li1,34.5000,32.6400,0.000004
FILLER_0_7_48,VGND,li1,29.4400,32.6400,0.000003
FILLER_0_7_43,VGND,li1,25.7600,32.6400,0.000002
FILLER_0_7_34,VGND,li1,22.5400,32.6400,0.000002
FILLER_0_7_22,VGND,li1,18.4000,32.6400,0.000003
FILLER_0_7_15,VGND,li1,12.8800,32.6400,0.000003
FILLER_0_7_3,VGND,li1,9.6600,32.6400,0.000003
FILLER_0_6_158,VGND,li1,80.9600,27.2000,0.000007
FILLER_0_6_139,VGND,li1,69.6900,27.2000,0.000007
FILLER_0_6_135,VGND,li1,68.5400,27.2000,0.000007
FILLER_0_6_123,VGND,li1,64.8600,27.2000,0.000007
FILLER_0_6_105,VGND,li1,54.0500,27.2000,0.000006
FILLER_0_6_97,VGND,li1,51.9800,27.2000,0.000006
FILLER_0_6_85,VGND,li1,47.3800,27.2000,0.000006
FILLER_0_6_67,VGND,li1,37.7200,27.2000,0.000004
FILLER_0_6_55,VGND,li1,32.2000,27.2000,0.000003
FILLER_0_6_46,VGND,li1,27.6000,27.2000,0.000003
FILLER_0_6_37,VGND,li1,23.2300,27.2000,0.000002
FILLER_0_6_29,VGND,li1,20.7000,27.2000,0.000002
FILLER_0_6_27,VGND,li1,18.1700,27.2000,0.000002
FILLER_0_6_15,VGND,li1,15.1800,27.2000,0.000002
FILLER_0_6_3,VGND,li1,9.6600,27.2000,0.000002
FILLER_0_5_169,VGND,li1,83.4900,27.2000,0.000007
FILLER_0_5_167,VGND,li1,82.5700,27.2000,0.000007
FILLER_0_5_161,VGND,li1,80.9600,27.2000,0.000007
FILLER_0_5_149,VGND,li1,76.8200,27.2000,0.000007
FILLER_0_5_137,VGND,li1,71.3000,27.2000,0.000007
FILLER_0_5_125,VGND,li1,65.7800,27.2000,0.000007
FILLER_0_5_113,VGND,li1,60.2600,27.2000,0.000006
FILLER_0_5_100,VGND,li1,54.2800,27.2000,0.000006
FILLER_0_5_88,VGND,li1,48.7600,27.2000,0.000006
FILLER_0_5_69,VGND,li1,37.9500,27.2000,0.000004
FILLER_0_5_57,VGND,li1,34.5000,27.2000,0.000004
FILLER_0_5_55,VGND,li1,31.0500,27.2000,0.000003
FILLER_0_5_27,VGND,li1,19.7800,27.2000,0.000002
FILLER_0_5_15,VGND,li1,15.1800,27.2000,0.000002
FILLER_0_5_3,VGND,li1,9.6600,27.2000,0.000002
FILLER_0_4_169,VGND,li1,83.4900,21.7600,0.000003
FILLER_0_4_165,VGND,li1,82.3400,21.7600,0.000003
FILLER_0_4_153,VGND,li1,78.6600,21.7600,0.000003
FILLER_0_4_141,VGND,li1,73.1400,21.7600,0.000003
FILLER_0_4_139,VGND,li1,69.6900,21.7600,0.000003
FILLER_0_4_135,VGND,li1,68.5400,21.7600,0.000003
FILLER_0_4_123,VGND,li1,64.8600,21.7600,0.000003
FILLER_0_4_111,VGND,li1,59.3400,21.7600,0.000003
FILLER_0_4_97,VGND,li1,51.9800,21.7600,0.000002
FILLER_0_4_85,VGND,li1,47.3800,21.7600,0.000002
FILLER_0_4_82,VGND,li1,43.7000,21.7600,0.000002
FILLER_0_4_74,VGND,li1,39.7900,21.7600,0.000002
FILLER_0_4_62,VGND,li1,36.8000,21.7600,0.000002
FILLER_0_4_50,VGND,li1,31.2800,21.7600,0.000001
FILLER_0_4_41,VGND,li1,24.8400,21.7600,0.000001
FILLER_0_4_29,VGND,li1,21.6200,21.7600,0.000001
FILLER_0_4_27,VGND,li1,18.1700,21.7600,0.000001
FILLER_0_4_15,VGND,li1,15.1800,21.7600,0.000001
FILLER_0_4_3,VGND,li1,9.6600,21.7600,0.000001
FILLER_0_3_169,VGND,li1,83.4900,21.7600,0.000003
FILLER_0_3_161,VGND,li1,80.2700,21.7600,0.000003
FILLER_0_3_149,VGND,li1,76.8200,21.7600,0.000003
FILLER_0_3_137,VGND,li1,71.3000,21.7600,0.000003
FILLER_0_3_125,VGND,li1,65.7800,21.7600,0.000003
FILLER_0_3_113,VGND,li1,60.2600,21.7600,0.000003
FILLER_0_3_111,VGND,li1,56.8100,21.7600,0.000003
FILLER_0_3_105,VGND,li1,55.2000,21.7600,0.000002
FILLER_0_3_93,VGND,li1,51.0600,21.7600,0.000002
FILLER_0_3_81,VGND,li1,45.5400,21.7600,0.000002
FILLER_0_3_69,VGND,li1,40.0200,21.7600,0.000002
FILLER_0_3_57,VGND,li1,34.5000,21.7600,0.000002
FILLER_0_3_55,VGND,li1,31.0500,21.7600,0.000001
FILLER_0_3_51,VGND,li1,29.9000,21.7600,0.000001
FILLER_0_3_39,VGND,li1,26.2200,21.7600,0.000001
FILLER_0_3_27,VGND,li1,20.7000,21.7600,0.000001
FILLER_0_3_15,VGND,li1,15.1800,21.7600,0.000001
FILLER_0_3_3,VGND,li1,9.6600,21.7600,0.000001
FILLER_0_2_169,VGND,li1,83.4900,16.3200,0.000005
FILLER_0_2_165,VGND,li1,82.3400,16.3200,0.000005
FILLER_0_2_153,VGND,li1,78.6600,16.3200,0.000005
FILLER_0_2_141,VGND,li1,73.1400,16.3200,0.000005
FILLER_0_2_134,VGND,li1,68.5400,16.3200,0.000005
FILLER_0_2_122,VGND,li1,64.4000,16.3200,0.000005
FILLER_0_2_110,VGND,li1,58.8800,16.3200,0.000005
FILLER_0_2_98,VGND,li1,53.3600,16.3200,0.000005
FILLER_0_2_81,VGND,li1,43.4700,16.3200,0.000004
FILLER_0_2_69,VGND,li1,40.0200,16.3200,0.000004
FILLER_0_2_57,VGND,li1,34.5000,16.3200,0.000003
FILLER_0_2_41,VGND,li1,25.0700,16.3200,0.000002
FILLER_0_2_29,VGND,li1,21.6200,16.3200,0.000002
FILLER_0_2_27,VGND,li1,18.1700,16.3200,0.000002
FILLER_0_2_15,VGND,li1,15.1800,16.3200,0.000002
FILLER_0_2_3,VGND,li1,9.6600,16.3200,0.000002
FILLER_0_1_169,VGND,li1,83.4900,16.3200,0.000005
FILLER_0_1_164,VGND,li1,81.8800,16.3200,0.000005
FILLER_0_1_152,VGND,li1,78.2000,16.3200,0.000005
FILLER_0_1_140,VGND,li1,72.6800,16.3200,0.000005
FILLER_0_1_128,VGND,li1,67.1600,16.3200,0.000005
FILLER_0_1_116,VGND,li1,61.6400,16.3200,0.000005
FILLER_0_1_108,VGND,li1,55.4300,16.3200,0.000005
FILLER_0_1_102,VGND,li1,53.8200,16.3200,0.000005
FILLER_0_1_95,VGND,li1,49.4500,16.3200,0.000004
FILLER_0_1_74,VGND,li1,40.9400,16.3200,0.000004
FILLER_0_1_62,VGND,li1,36.8000,16.3200,0.000003
FILLER_0_1_53,VGND,li1,30.5900,16.3200,0.000003
FILLER_0_1_39,VGND,li1,24.3800,16.3200,0.000002
FILLER_0_1_27,VGND,li1,20.7000,16.3200,0.000002
FILLER_0_1_15,VGND,li1,15.1800,16.3200,0.000002
FILLER_0_1_3,VGND,li1,9.6600,16.3200,0.000002
FILLER_0_0_169,VGND,li1,83.4900,10.8800,0.000014
FILLER_0_0_167,VGND,li1,82.5700,10.8800,0.000014
FILLER_0_0_162,VGND,li1,80.5000,10.8800,0.000014
FILLER_0_0_157,VGND,li1,78.2000,10.8800,0.000014
FILLER_0_0_152,VGND,li1,75.9000,10.8800,0.000014
FILLER_0_0_147,VGND,li1,73.6000,10.8800,0.000013
FILLER_0_0_137,VGND,li1,69.2300,10.8800,0.000013
FILLER_0_0_132,VGND,li1,66.7000,10.8800,0.000013
FILLER_0_0_127,VGND,li1,64.4000,10.8800,0.000013
FILLER_0_0_122,VGND,li1,62.1000,10.8800,0.000012
FILLER_0_0_117,VGND,li1,59.8000,10.8800,0.000012
FILLER_0_0_113,VGND,li1,57.7300,10.8800,0.000012
FILLER_0_0_107,VGND,li1,55.2000,10.8800,0.000011
FILLER_0_0_102,VGND,li1,52.9000,10.8800,0.000011
FILLER_0_0_97,VGND,li1,50.6000,10.8800,0.000010
FILLER_0_0_93,VGND,li1,48.5300,10.8800,0.000010
FILLER_0_0_77,VGND,li1,41.1700,10.8800,0.000008
FILLER_0_0_72,VGND,li1,39.1000,10.8800,0.000008
FILLER_0_0_67,VGND,li1,36.8000,10.8800,0.000007
FILLER_0_0_62,VGND,li1,34.5000,10.8800,0.000007
FILLER_0_0_57,VGND,li1,32.2000,10.8800,0.000006
FILLER_0_0_51,VGND,li1,29.4400,10.8800,0.000005
FILLER_0_0_32,VGND,li1,20.7000,10.8800,0.000005
FILLER_0_0_27,VGND,li1,18.1700,10.8800,0.000005
FILLER_0_0_22,VGND,li1,16.1000,10.8800,0.000005
FILLER_0_0_17,VGND,li1,13.8000,10.8800,0.000005
FILLER_0_0_12,VGND,li1,11.5000,10.8800,0.000005
FILLER_0_0_3,VGND,li1,8.2800,10.8800,0.000005
ANTENNA_1,VGND,li1,46.4600,38.0800,0.000015
output65,VGND,li1,81.8800,21.7600,0.000003
input64,VGND,li1,30.5900,10.8800,0.000006
input63,VGND,li1,25.9900,10.8800,0.000004
input62,VGND,li1,24.6100,10.8800,0.000004
input61,VGND,li1,23.2300,10.8800,0.000004
input60,VGND,li1,21.8500,10.8800,0.000004
input59,VGND,li1,19.5500,10.8800,0.000005
input58,VGND,li1,17.2500,10.8800,0.000005
input57,VGND,li1,81.6500,10.8800,0.000014
input56,VGND,li1,79.3500,10.8800,0.000014
input55,VGND,li1,14.9500,10.8800,0.000005
input54,VGND,li1,77.0500,10.8800,0.000014
input53,VGND,li1,74.7500,10.8800,0.000014
input52,VGND,li1,72.4500,10.8800,0.000013
input51,VGND,li1,71.0700,10.8800,0.000013
input50,VGND,li1,67.8500,10.8800,0.000013
input49,VGND,li1,65.5500,10.8800,0.000013
input48,VGND,li1,63.2500,10.8800,0.000013
input47,VGND,li1,60.9500,10.8800,0.000012
input46,VGND,li1,58.6500,10.8800,0.000012
input45,VGND,li1,56.3500,10.8800,0.000012
input44,VGND,li1,12.6500,10.8800,0.000005
input43,VGND,li1,54.0500,10.8800,0.000011
input42,VGND,li1,51.7500,10.8800,0.000011
input41,VGND,li1,49.4500,10.8800,0.000010
input40,VGND,li1,47.6100,10.8800,0.000010
input39,VGND,li1,43.4700,10.8800,0.000009
input38,VGND,li1,42.0900,10.8800,0.000009
input37,VGND,li1,40.2500,10.8800,0.000008
input36,VGND,li1,37.9500,10.8800,0.000008
input35,VGND,li1,35.6500,10.8800,0.000007
input34,VGND,li1,33.3500,10.8800,0.000007
input33,VGND,li1,10.3500,10.8800,0.000005
input32,VGND,li1,28.2900,70.7200,0.000005
input31,VGND,li1,25.5300,70.7200,0.000004
input30,VGND,li1,22.7700,70.7200,0.000004
input29,VGND,li1,20.0100,70.7200,0.000004
input28,VGND,li1,17.2500,70.7200,0.000004
input27,VGND,li1,14.4900,70.7200,0.000005
input26,VGND,li1,11.7300,70.7200,0.000005
input25,VGND,li1,79.3500,70.7200,0.000013
